date,time,T,Po,P,U,DD,Ff,VV,Td,RRR,sss,cloud_cov
26.12.2018,23:30,7.2,743.0,762.4,97.0,"Calm, no wind",0.0,1,6.8,0,0.0,0.0
26.12.2018,20:30,8.6,743.0,762.3,100.0,"Calm, no wind",0.0,1,8.6,0,0.0,0.0
26.12.2018,17:30,17.6,742.0,760.6,58.0,Wind blowing from the west-northwest,1.0,2,9.2,0,0.0,0.0
26.12.2018,14:30,20.6,741.8,760.2,38.0,Wind blowing from the west,3.0,2,5.8,0,0.0,0.0
26.12.2018,11:30,17.2,743.1,761.8,58.0,Wind blowing from the west-northwest,2.0,1,8.7,0,0.0,0.0
26.12.2018,08:30,7.0,743.3,762.7,97.0,,,1,6.6,0,0.0,
26.12.2018,05:30,5.0,742.9,762.4,100.0,Wind blowing from the west,1.0,1,5.0,0,0.0,0.0
26.12.2018,02:30,7.6,743.6,762.9,100.0,"Calm, no wind",0.0,1,7.6,0,0.0,0.0
25.12.2018,23:30,9.0,743.7,762.9,100.0,Wind blowing from the west,1.0,2,9.0,0,0.0,0.0
25.12.2018,20:30,11.0,743.6,762.7,97.0,Wind blowing from the west,1.0,1,10.6,0,0.0,0.0
25.12.2018,17:30,16.4,742.8,761.5,75.0,Wind blowing from the west,2.0,2,12.0,0,0.0,40.0
25.12.2018,14:30,19.4,742.9,761.4,52.0,Wind blowing from the west-northwest,7.0,2,9.2,0,0.0,0.0
25.12.2018,11:30,16.2,745.2,764.0,62.0,Wind blowing from the west,2.0,0.5,8.8,0,0.0,0.0
25.12.2018,08:30,,,764.5,,"Calm, no wind",0.0,0.2,7.4,0,0.0,5.0
25.12.2018,05:30,6.2,744.0,763.4,97.0,"Calm, no wind",0.0,0.5,5.8,0,0.0,0.0
24.12.2018,23:30,9.2,744.4,763.6,97.0,"Calm, no wind",0.0,0.5,8.8,0,0.0,0.0
24.12.2018,17:30,17.4,742.8,761.5,75.0,"Calm, no wind",0.0,1,12.8,0,0.0,40.0
24.12.2018,14:30,21.0,743.3,761.7,51.0,Wind blowing from the north-west,2.0,2,10.4,0,0.0,0.0
24.12.2018,11:30,17.6,745.5,764.2,67.0,Wind blowing from the north-west,1.0,1,11.4,0,0.0,0.0
24.12.2018,08:30,7.0,745.9,765.3,97.0,"Calm, no wind",0.0,0.5,6.6,0,0.0,0.0
24.12.2018,05:30,6.4,744.5,763.9,100.0,"Calm, no wind",0.0,0.5,6.4,0,0.0,25.0
24.12.2018,02:30,7.4,744.8,764.2,100.0,"Calm, no wind",0.0,0.5,7.4,0,0.0,25.0
23.12.2018,23:30,9.6,744.9,764.1,97.0,"Calm, no wind",0.0,0.5,9.2,0,0.0,25.0
23.12.2018,20:30,10.8,744.3,763.4,92.0,"Calm, no wind",0.0,0.5,9.6,0,0.0,25.0
23.12.2018,17:30,18.6,743.9,762.5,75.0,"Calm, no wind",0.0,0.5,14.1,0,0.0,25.0
23.12.2018,14:30,21.0,744.7,763.2,57.0,Wind blowing from the east-southeast,1.0,1,12.1,0,0.0,0.0
23.12.2018,11:30,18.4,745.8,764.5,63.0,Wind blowing from the east-southeast,2.0,1,11.1,0,0.0,0.0
23.12.2018,08:30,6.2,745.8,765.3,94.0,"Calm, no wind",0.0,0.5,5.3,0,0.0,0.0
23.12.2018,05:30,5.6,744.8,764.3,97.0,"Calm, no wind",0.0,0.5,5.1,0,0.0,0.0
23.12.2018,02:30,6.6,745.0,764.4,100.0,"Calm, no wind",0.0,1,6.6,0,0.0,0.0
22.12.2018,23:30,8.4,745.4,764.7,97.0,"Calm, no wind",0.0,1,8.0,0,0.0,0.0
22.12.2018,20:30,10.4,744.7,763.9,97.0,"Calm, no wind",0.0,1,10.0,0,0.0,0.0
22.12.2018,17:30,17.2,743.8,762.5,72.0,"Calm, no wind",0.0,1,12.1,0,0.0,0.0
22.12.2018,14:30,21.6,744.1,762.5,49.0,"Calm, no wind",0.0,2,10.3,0,0.0,0.0
22.12.2018,11:30,17.2,745.8,764.5,59.0,Wind blowing from the east-northeast,1.0,1,9.1,0,0.0,0.0
22.12.2018,08:30,6.6,745.1,764.5,97.0,Wind blowing from the south-west,1.0,0.5,6.2,0,0.0,0.0
22.12.2018,05:30,5.0,743.8,763.3,100.0,Wind blowing from the west,1.0,0.5,5.0,0,0.0,0.0
21.12.2018,23:30,8.0,743.8,763.1,100.0,"Calm, no wind",0.0,0.5,8.0,0,0.0,0.0
21.12.2018,20:30,10.4,743.7,762.8,95.0,Wind blowing from the west,1.0,1,9.6,0,0.0,0.0
21.12.2018,17:30,17.2,743.0,761.7,67.0,Wind blowing from the west-northwest,1.0,2,10.9,0,0.0,0.0
21.12.2018,11:30,17.6,745.6,764.3,58.0,Wind blowing from the west,1.0,2,9.2,0,0.0,0.0
21.12.2018,08:30,8.6,745.3,764.6,89.0,Wind blowing from the west-southwest,1.0,0.5,6.9,0,0.0,0.0
21.12.2018,05:30,5.8,744.1,763.6,97.0,Wind blowing from the south-west,1.0,0.5,5.3,0,0.0,0.0
21.12.2018,02:30,6.8,744.0,763.4,97.0,"Calm, no wind",0.0,0.5,6.4,0,0.0,0.0
20.12.2018,23:30,8.4,744.6,763.9,97.0,"Calm, no wind",0.0,1,8.0,0,0.0,0.0
20.12.2018,20:30,10.6,744.4,763.6,95.0,"Calm, no wind",0.0,2,9.8,0,0.0,0.0
20.12.2018,17:30,18.0,744.0,762.6,62.0,Wind blowing from the west,1.0,2,10.6,0,0.0,0.0
20.12.2018,14:30,22.2,744.5,762.9,42.0,Wind blowing from the west-northwest,1.0,2,8.7,0,0.0,0.0
20.12.2018,11:30,20.0,747.0,765.6,51.0,Wind blowing from the east,1.0,1,9.5,0,0.0,0.0
20.12.2018,08:30,6.0,745.9,765.4,94.0,"Calm, no wind",0.0,1,5.1,0,0.0,0.0
20.12.2018,05:30,5.4,744.8,764.3,100.0,"Calm, no wind",0.0,0.5,5.4,0,0.0,0.0
20.12.2018,02:30,7.6,744.9,764.3,97.0,"Calm, no wind",0.0,1,7.2,0,0.0,0.0
19.12.2018,23:30,8.8,745.3,764.6,97.0,"Calm, no wind",0.0,1,8.4,0,0.0,0.0
19.12.2018,20:30,11.4,745.2,764.3,90.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
19.12.2018,17:30,19.4,744.0,762.6,57.0,Wind blowing from the west,2.0,1,10.6,0,0.0,0.0
19.12.2018,14:30,22.0,744.4,762.8,43.0,Wind blowing from the west,2.0,2,8.9,0,0.0,0.0
19.12.2018,11:30,18.6,745.8,764.5,59.0,Wind blowing from the west,2.0,2,10.4,0,0.0,0.0
19.12.2018,08:30,8.4,745.5,764.8,97.0,Wind blowing from the south-west,2.0,1,8.0,0,0.0,0.0
19.12.2018,05:30,6.4,744.2,763.6,97.0,"Calm, no wind",0.0,1,6.0,0,0.0,0.0
19.12.2018,02:30,7.6,743.8,763.1,97.0,"Calm, no wind",0.0,1,7.2,0,0.0,0.0
18.12.2018,23:30,9.6,745.0,764.2,95.0,Wind blowing from the west,1.0,1,8.8,0,0.0,0.0
18.12.2018,20:30,11.8,745.4,764.5,91.0,Wind blowing from the west-northwest,1.0,2,10.3,0,0.0,0.0
18.12.2018,17:30,18.8,744.0,762.6,58.0,Wind blowing from the west,2.0,2,10.3,0,0.0,0.0
18.12.2018,14:30,21.4,744.8,763.3,45.0,Wind blowing from the west-southwest,3.0,2,9.0,0,0.0,0.0
18.12.2018,11:30,18.0,746.4,765.1,57.0,Wind blowing from the west-northwest,3.0,1,9.2,0,0.0,0.0
18.12.2018,08:30,8.8,746.7,766.0,95.0,Wind blowing from the west,1.0,1,8.0,0,0.0,0.0
18.12.2018,05:30,6.6,745.7,765.2,97.0,Wind blowing from the west,2.0,1,6.2,0,0.0,25.0
18.12.2018,02:30,8.8,744.9,764.2,97.0,Wind blowing from the west-northwest,1.0,1,8.4,0,0.0,25.0
17.12.2018,23:30,9.4,746.8,766.1,97.0,"Calm, no wind",0.0,1,9.0,0,0.0,25.0
17.12.2018,20:30,12.2,746.3,765.4,88.0,Wind blowing from the west-northwest,1.0,2,10.3,0,0.0,50.0
17.12.2018,17:30,18.4,745.2,763.9,63.0,"Calm, no wind",0.0,2,11.1,0,0.0,60.0
17.12.2018,14:30,22.0,745.4,763.8,49.0,Wind blowing from the west-northwest,2.0,2,10.8,0,0.0,25.0
17.12.2018,11:30,17.0,747.9,766.7,64.0,Wind blowing from the west,1.0,0.5,10.2,0,0.0,50.0
17.12.2018,08:30,8.4,747.8,767.2,95.0,Wind blowing from the west,1.0,0.5,7.6,0,0.0,50.0
17.12.2018,05:30,7.2,746.7,766.1,97.0,"Calm, no wind",0.0,1,6.8,0,0.0,0.0
17.12.2018,02:30,8.8,747.3,766.6,97.0,"Calm, no wind",0.0,1,8.4,0,0.0,0.0
16.12.2018,23:30,10.4,747.7,766.9,95.0,"Calm, no wind",0.0,2,9.6,0,0.0,0.0
16.12.2018,20:30,12.2,747.7,766.8,93.0,"Calm, no wind",0.0,2,11.1,0,0.0,0.0
16.12.2018,17:30,20.0,746.4,765.0,64.0,"Calm, no wind",0.0,1,13.0,0,0.0,0.0
16.12.2018,14:30,23.0,747.0,765.4,34.0,Wind blowing from the west,2.0,2,6.2,0,0.0,0.0
16.12.2018,11:30,18.4,749.3,768.1,63.0,Wind blowing from the west,2.0,2,11.1,0,0.0,0.0
16.12.2018,08:30,9.4,748.8,768.1,95.0,Wind blowing from the west,1.0,1,8.6,0,0.0,0.0
16.12.2018,05:30,9.4,747.7,767.0,95.0,Wind blowing from the west,1.0,1,8.6,0,0.0,0.0
16.12.2018,02:30,11.0,747.7,766.9,95.0,"Calm, no wind",0.0,1,10.2,0,0.0,0.0
15.12.2018,23:30,12.2,748.0,767.1,93.0,Wind blowing from the west,1.0,2,11.1,0,0.0,0.0
15.12.2018,20:30,13.4,747.8,766.8,88.0,Wind blowing from the west-northwest,1.0,2,11.5,0,0.0,0.0
15.12.2018,17:30,19.4,746.7,765.3,65.0,Wind blowing from the west,2.0,2,12.7,0,0.0,0.0
15.12.2018,14:30,22.0,746.6,765.1,60.0,Wind blowing from the north-northwest,3.0,2,13.8,0,0.0,0.0
15.12.2018,11:30,17.4,748.8,767.6,71.0,Wind blowing from the west,2.0,1,12.0,0,0.0,0.0
15.12.2018,08:30,9.6,748.2,767.5,97.0,Wind blowing from the west,1.0,0.5,9.2,0,0.0,0.0
15.12.2018,05:30,9.6,747.1,766.4,100.0,Wind blowing from the west-southwest,1.0,0.5,9.6,0,0.0,0.0
15.12.2018,02:30,10.6,747.4,766.6,97.0,"Calm, no wind",0.0,1,10.2,0,0.0,0.0
14.12.2018,23:30,11.0,748.2,767.4,97.0,"Calm, no wind",0.0,1,10.6,0,0.0,0.0
14.12.2018,20:30,12.8,748.5,767.6,91.0,"Calm, no wind",0.0,2,11.3,0,0.0,0.0
14.12.2018,17:30,18.4,747.0,765.7,66.0,Wind blowing from the west,2.0,2,11.9,0,0.0,25.0
14.12.2018,14:30,21.4,747.1,765.6,56.0,Wind blowing from the north-west,2.0,2,12.2,0,0.0,5.0
14.12.2018,11:30,19.0,749.0,767.7,63.0,Wind blowing from the west,2.0,2,11.8,0,0.0,0.0
14.12.2018,08:30,11.4,748.6,767.8,100.0,Wind blowing from the west,2.0,1,11.4,0,0.0,0.0
14.12.2018,05:30,10.4,747.4,766.6,97.0,Wind blowing from the west,1.0,0.5,10.0,0,0.0,0.0
14.12.2018,02:30,11.6,747.5,766.7,97.0,Wind blowing from the west,1.0,1,11.2,0,0.0,0.0
13.12.2018,23:30,12.2,747.2,766.3,95.0,Wind blowing from the west,1.0,1,11.4,0,0.0,0.0
13.12.2018,17:30,18.2,745.7,764.4,79.0,"Calm, no wind",0.0,2,14.4,0,0.0,5.0
13.12.2018,14:30,20.6,745.8,764.3,63.0,Wind blowing from the north-west,2.0,2,13.3,0,0.0,40.0
13.12.2018,11:30,18.8,747.7,766.4,63.0,Wind blowing from the west,1.0,2,11.5,0,0.0,50.0
13.12.2018,08:30,13.0,746.9,766.0,93.0,Wind blowing from the west,1.0,2,11.9,1,0.0,50.0
13.12.2018,05:30,12.2,745.4,764.5,97.0,"Calm, no wind",0.0,2,11.8,0,0.0,95.0
13.12.2018,02:30,13.8,744.9,763.8,97.0,"Calm, no wind",0.0,2,13.4,0,0.0,95.0
12.12.2018,23:30,15.0,745.2,764.1,97.0,"Calm, no wind",0.0,2,14.6,0,0.0,95.0
12.12.2018,20:30,16.4,744.6,763.4,98.0,"Calm, no wind",0.0,2,16.1,0,0.0,95.0
12.12.2018,17:30,19.0,743.4,762.0,75.0,"Calm, no wind",0.0,1,14.5,0,0.0,60.0
12.12.2018,14:30,21.4,743.7,762.1,65.0,Wind blowing from the south-east,1.0,2,14.6,0,0.0,60.0
12.12.2018,11:30,19.6,745.3,763.9,71.0,Wind blowing from the south-east,1.0,1,14.1,0,0.0,60.0
12.12.2018,08:30,14.0,744.4,763.3,97.0,Wind blowing from the north-east,2.0,1,13.6,0.4,0.0,95.0
12.12.2018,05:30,14.2,743.0,761.9,96.0,"Calm, no wind",0.0,1,13.5,0,0.0,60.0
12.12.2018,02:30,13.6,742.4,761.3,97.0,"Calm, no wind",0.0,1,13.2,0,0.0,60.0
11.12.2018,23:30,14.0,743.1,762.0,97.0,Wind blowing from the north-east,1.0,1,13.6,0,0.0,95.0
11.12.2018,20:30,14.4,743.1,762.0,89.0,"Calm, no wind",0.0,1,12.6,0,0.0,25.0
11.12.2018,17:30,19.0,,,81.0,"Calm, no wind",0.0,1,15.6,0,0.0,40.0
11.12.2018,14:30,21.6,742.5,760.9,65.0,Wind blowing from the north-east,2.0,1,14.8,0,0.0,25.0
11.12.2018,11:30,18.6,744.7,763.3,71.0,Wind blowing from the south-southeast,1.0,1,13.3,0,0.0,50.0
11.12.2018,08:30,11.0,744.0,763.1,92.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
11.12.2018,05:30,10.0,742.5,761.6,95.0,"Calm, no wind",0.0,0.5,9.2,0,0.0,0.0
11.12.2018,02:30,12.0,743.1,762.1,97.0,"Calm, no wind",0.0,2,11.6,0,0.0,0.0
10.12.2018,23:30,12.8,743.1,762.1,97.0,"Calm, no wind",0.0,2,12.4,0,0.0,0.0
10.12.2018,17:30,20.0,741.4,759.9,74.0,"Calm, no wind",0.0,2,15.3,0,0.0,0.0
10.12.2018,14:30,14.8,743.0,761.8,91.0,"Calm, no wind",0.0,2,13.4,0,0.0,0.0
10.12.2018,11:30,21.8,742.9,761.3,52.0,Wind blowing from the south-southeast,2.0,2,11.4,0,0.0,0.0
10.12.2018,08:30,11.0,743.3,762.4,97.0,"Calm, no wind",0.0,0.5,10.6,0,0.0,0.0
10.12.2018,05:30,9.2,741.6,760.8,97.0,"Calm, no wind",0.0,0.5,8.8,0,0.0,0.0
10.12.2018,02:30,10.8,741.8,760.9,95.0,"Calm, no wind",0.0,1,10.0,0,0.0,0.0
09.12.2018,23:30,11.6,742.6,761.6,92.0,"Calm, no wind",0.0,1,10.4,0,0.0,0.0
09.12.2018,20:30,14.8,741.8,760.6,93.0,"Calm, no wind",0.0,1,13.7,0,0.0,0.0
09.12.2018,17:30,20.0,741.2,759.6,73.0,"Calm, no wind",0.0,1,14.9,0,0.0,0.0
09.12.2018,14:30,24.6,741.6,759.8,41.0,Wind blowing from the north-northeast,2.0,2,10.6,0,0.0,0.0
09.12.2018,11:30,22.2,743.5,761.9,46.0,Wind blowing from the south-east,1.0,1,10.1,0,0.0,0.0
09.12.2018,08:30,10.6,744.1,763.2,90.0,"Calm, no wind",0.0,0.5,9.0,0,0.0,0.0
09.12.2018,05:30,9.6,742.8,762.0,97.0,"Calm, no wind",0.0,1,9.2,0,0.0,0.0
09.12.2018,02:30,11.2,743.0,762.1,97.0,"Calm, no wind",0.0,1,10.8,0,0.0,0.0
08.12.2018,23:30,12.2,743.4,762.4,95.0,"Calm, no wind",0.0,2,11.4,0,0.0,0.0
08.12.2018,20:30,13.6,743.8,762.7,96.0,"Calm, no wind",0.0,2,12.9,0,0.0,0.0
08.12.2018,17:30,20.0,742.9,761.4,71.0,"Calm, no wind",0.0,2,14.5,0,0.0,0.0
08.12.2018,14:30,24.2,742.4,760.6,45.0,Wind blowing from the west,2.0,2,11.5,0,0.0,0.0
08.12.2018,11:30,21.0,744.3,762.8,62.0,Wind blowing from the west,1.0,1,13.4,0,0.0,0.0
08.12.2018,08:30,10.2,744.0,763.2,96.0,Wind blowing from the west-southwest,1.0,1,9.6,0,0.0,0.0
08.12.2018,05:30,9.2,742.8,762.0,97.0,"Calm, no wind",0.0,1,8.8,0,0.0,0.0
08.12.2018,02:30,10.2,742.9,762.0,97.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
07.12.2018,23:30,11.4,743.1,762.2,97.0,"Calm, no wind",0.0,2,11.0,0,0.0,0.0
07.12.2018,20:30,13.2,742.9,761.8,96.0,"Calm, no wind",0.0,2,12.5,0,0.0,0.0
07.12.2018,17:30,22.6,741.9,760.2,53.0,Wind blowing from the west,1.0,1,12.4,0,0.0,0.0
07.12.2018,14:30,23.8,742.3,760.5,50.0,Wind blowing from the west,3.0,2,12.7,0,0.0,0.0
07.12.2018,11:30,21.2,743.5,761.9,50.0,Wind blowing from the west,2.0,2,10.2,0,0.0,0.0
07.12.2018,08:30,11.8,743.8,762.9,91.0,Wind blowing from the west,1.0,1,10.3,0,0.0,0.0
07.12.2018,05:30,10.2,742.3,761.4,97.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
07.12.2018,02:30,11.4,742.5,761.5,97.0,"Calm, no wind",0.0,1,11.0,0,0.0,0.0
06.12.2018,23:30,12.6,742.7,761.7,97.0,"Calm, no wind",0.0,2,12.2,0,0.0,0.0
06.12.2018,20:30,14.6,742.4,761.2,91.0,"Calm, no wind",0.0,2,13.2,0,0.0,0.0
06.12.2018,17:30,20.4,741.0,759.4,68.0,Wind blowing from the north-west,1.0,2,14.2,0,0.0,25.0
06.12.2018,14:30,24.4,741.3,759.5,45.0,Wind blowing from the west-southwest,2.0,2,11.7,0,0.0,50.0
06.12.2018,11:30,21.6,743.2,761.6,61.0,"Calm, no wind",0.0,1,13.7,0,0.0,0.0
06.12.2018,08:30,12.0,743.1,762.1,93.0,"Calm, no wind",0.0,1,10.9,0,0.0,0.0
06.12.2018,05:30,10.2,741.8,760.9,97.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
06.12.2018,02:30,11.8,742.2,761.2,95.0,"Calm, no wind",0.0,1,11.0,0,0.0,0.0
05.12.2018,23:30,12.8,742.3,761.2,93.0,"Calm, no wind",0.0,1,11.7,0,0.0,0.0
05.12.2018,20:30,16.0,741.6,760.3,91.0,"Calm, no wind",0.0,1,14.6,0,0.0,0.0
05.12.2018,17:30,21.6,741.0,759.3,65.0,"Calm, no wind",0.0,2,14.8,0,0.0,0.0
05.12.2018,11:30,22.6,743.8,762.1,51.0,"Calm, no wind",0.0,1,12.0,0,0.0,25.0
05.12.2018,08:30,12.0,744.1,763.1,95.0,"Calm, no wind",0.0,1,11.2,0,0.0,25.0
05.12.2018,05:30,10.2,743.5,762.7,97.0,"Calm, no wind",0.0,1,9.8,0,0.0,25.0
05.12.2018,02:30,11.8,744.4,763.5,95.0,"Calm, no wind",0.0,1,11.0,0,0.0,50.0
04.12.2018,23:30,13.0,744.6,763.6,93.0,"Calm, no wind",0.0,2,11.9,0,0.0,50.0
04.12.2018,20:30,14.4,744.1,763.0,91.0,"Calm, no wind",0.0,2,12.9,0,0.0,25.0
04.12.2018,17:30,20.6,743.1,761.6,68.0,"Calm, no wind",0.0,2,14.5,0,0.0,50.0
04.12.2018,14:30,25.6,743.8,762.0,42.0,Wind blowing from the north-west,1.0,2,11.6,0,0.0,0.0
04.12.2018,11:30,22.4,746.1,764.5,51.0,"Calm, no wind",0.0,1,11.8,0,0.0,0.0
04.12.2018,08:30,10.4,744.7,763.9,97.0,Wind blowing from the west-northwest,1.0,1,10.0,0,0.0,0.0
04.12.2018,05:30,10.4,744.2,763.4,95.0,"Calm, no wind",0.0,1,9.6,0,0.0,0.0
04.12.2018,02:30,11.6,744.1,763.2,92.0,"Calm, no wind",0.0,1,10.4,0,0.0,0.0
03.12.2018,23:30,12.8,744.3,763.3,91.0,"Calm, no wind",0.0,1,11.3,0,0.0,0.0
03.12.2018,20:30,15.0,743.5,762.3,89.0,"Calm, no wind",0.0,2,13.2,0,0.0,0.0
03.12.2018,17:30,21.0,742.0,760.4,68.0,Wind blowing from the west-northwest,1.0,2,14.9,0,0.0,0.0
03.12.2018,11:30,24.6,744.5,762.7,39.0,Wind blowing from the south-west,2.0,2,9.7,0,0.0,0.0
03.12.2018,08:30,11.2,744.0,763.1,90.0,Wind blowing from the west,1.0,1,9.6,0,0.0,0.0
03.12.2018,05:30,11.2,742.5,761.6,91.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
03.12.2018,02:30,12.4,742.5,761.5,96.0,"Calm, no wind",0.0,1,11.7,0,0.0,0.0
02.12.2018,23:30,12.8,742.8,761.8,91.0,"Calm, no wind",0.0,2,11.3,0,0.0,0.0
02.12.2018,17:30,23.0,741.3,759.6,52.0,Wind blowing from the west,1.0,2,12.5,0,0.0,0.0
02.12.2018,14:30,27.2,741.6,759.6,31.0,Wind blowing from the south-west,3.0,2,8.5,0,0.0,0.0
02.12.2018,11:30,24.4,743.7,761.9,44.0,"Calm, no wind",0.0,2,11.3,0,0.0,0.0
02.12.2018,08:30,11.4,743.6,762.7,90.0,"Calm, no wind",0.0,1,9.8,0,0.0,0.0
02.12.2018,05:30,10.4,742.0,761.1,95.0,"Calm, no wind",0.0,0.5,9.6,0,0.0,0.0
02.12.2018,02:30,13.2,741.9,760.8,96.0,"Calm, no wind",0.0,1,12.5,0,0.0,0.0
01.12.2018,23:30,13.6,742.6,761.5,94.0,"Calm, no wind",0.0,1,12.7,0,0.0,0.0
01.12.2018,17:30,23.0,741.4,759.7,55.0,"Calm, no wind",0.0,2,13.4,0,0.0,0.0
01.12.2018,14:30,25.4,742.0,760.1,41.0,Wind blowing from the west,2.0,2,11.3,0,0.0,0.0
01.12.2018,11:30,23.0,743.8,762.1,52.0,Wind blowing from the west-northwest,3.0,2,12.5,0,0.0,0.0
01.12.2018,08:30,15.4,744.5,763.3,75.0,Wind blowing from the west,2.0,2,10.9,0,0.0,0.0
01.12.2018,05:30,12.0,743.2,762.2,97.0,"Calm, no wind",0.0,2,11.6,0,0.0,0.0
01.12.2018,02:30,13.4,744.0,763.0,97.0,"Calm, no wind",0.0,1,13.0,0,0.0,0.0
30.11.2018,23:30,14.6,744.7,763.6,96.0,"Calm, no wind",0.0,2,13.9,0,0.0,0.0
30.11.2018,20:30,16.4,744.7,763.5,90.0,"Calm, no wind",0.0,2,14.7,0,0.0,0.0
30.11.2018,17:30,22.6,744.0,762.4,62.0,"Calm, no wind",0.0,1,14.9,0,0.0,0.0
30.11.2018,14:30,26.0,744.4,762.6,42.0,Wind blowing from the west,1.0,1,12.0,0,0.0,0.0
30.11.2018,11:30,22.0,746.2,764.6,61.0,Wind blowing from the south-west,2.0,1,14.2,0,0.0,0.0
30.11.2018,08:30,14.0,746.4,765.4,91.0,"Calm, no wind",0.0,1,12.5,0,0.0,0.0
30.11.2018,05:30,11.8,745.0,764.1,97.0,"Calm, no wind",0.0,1,11.4,0,0.0,0.0
30.11.2018,02:30,13.8,745.2,764.2,96.0,"Calm, no wind",0.0,1,13.1,0,0.0,0.0
29.11.2018,23:30,14.8,745.6,764.5,93.0,"Calm, no wind",0.0,2,13.7,0,0.0,0.0
29.11.2018,20:30,16.8,745.1,763.9,90.0,"Calm, no wind",0.0,2,15.1,0,0.0,25.0
29.11.2018,17:30,22.2,744.3,762.7,65.0,"Calm, no wind",0.0,2,15.2,0,0.0,40.0
29.11.2018,14:30,26.0,744.8,763.0,52.0,Wind blowing from the west-northwest,2.0,2,15.5,0,0.0,0.0
29.11.2018,11:30,22.8,746.9,765.3,64.0,Wind blowing from the west-southwest,2.0,1,15.5,0,0.0,0.0
29.11.2018,08:30,15.2,746.5,765.4,93.0,"Calm, no wind",0.0,1,14.1,0,0.0,0.0
29.11.2018,05:30,13.6,745.0,764.0,97.0,"Calm, no wind",0.0,1,13.2,0,0.0,0.0
29.11.2018,02:30,15.0,745.0,763.9,97.0,"Calm, no wind",0.0,2,14.6,0,0.0,0.0
28.11.2018,23:30,16.0,745.4,764.2,96.0,"Calm, no wind",0.0,2,15.3,0,0.0,0.0
28.11.2018,17:30,24.6,744.3,762.5,62.0,"Calm, no wind",0.0,2,16.9,0,0.0,0.0
28.11.2018,14:30,27.6,744.6,762.7,53.0,Wind blowing from the east,1.0,2,17.1,0,0.0,25.0
28.11.2018,11:30,24.4,746.5,764.8,58.0,"Calm, no wind",0.0,2,15.5,0,0.0,25.0
28.11.2018,08:30,15.6,745.9,764.8,98.0,"Calm, no wind",0.0,0.5,15.3,0,0.0,60.0
28.11.2018,05:30,14.6,744.7,763.6,96.0,"Calm, no wind",0.0,1,13.9,0,0.0,0.0
28.11.2018,02:30,15.6,744.6,763.4,91.0,"Calm, no wind",0.0,2,14.2,0,0.0,25.0
27.11.2018,23:30,16.6,745.4,764.2,88.0,"Calm, no wind",0.0,2,14.5,0,0.0,25.0
27.11.2018,20:30,18.4,745.3,764.0,84.0,"Calm, no wind",0.0,2,15.7,0,0.0,25.0
27.11.2018,17:30,23.8,744.1,762.4,63.0,"Calm, no wind",0.0,2,16.3,0,0.0,50.0
27.11.2018,14:30,28.2,743.8,761.8,39.0,Wind blowing from the east-southeast,2.0,2,13.0,0,0.0,0.0
27.11.2018,11:30,25.2,745.7,763.9,52.0,Wind blowing from the south,1.0,2,14.5,0,0.0,0.0
27.11.2018,08:30,14.0,745.4,764.3,93.0,"Calm, no wind",0.0,1,12.9,0,0.0,0.0
27.11.2018,05:30,12.0,743.5,762.5,97.0,"Calm, no wind",0.0,1,11.6,0,0.0,25.0
27.11.2018,02:30,12.8,743.7,762.7,96.0,"Calm, no wind",0.0,2,12.1,0,0.0,25.0
26.11.2018,23:30,14.6,743.8,762.7,93.0,"Calm, no wind",0.0,2,13.5,0,0.0,25.0
26.11.2018,20:30,16.8,743.1,761.8,86.0,"Calm, no wind",0.0,2,14.4,0,0.0,25.0
26.11.2018,17:30,24.0,742.1,760.3,61.0,"Calm, no wind",0.0,2,16.1,0,0.0,0.0
26.11.2018,14:30,26.6,742.2,760.3,45.0,"Calm, no wind",0.0,2,13.8,0,0.0,0.0
26.11.2018,11:30,24.4,743.8,762.0,49.0,"Calm, no wind",0.0,2,13.1,0,0.0,0.0
26.11.2018,08:30,13.0,744.3,763.3,91.0,"Calm, no wind",0.0,1,11.5,0,0.0,0.0
26.11.2018,05:30,11.8,743.6,762.6,95.0,"Calm, no wind",0.0,2,11.0,0,0.0,0.0
26.11.2018,02:30,13.0,743.7,762.7,91.0,"Calm, no wind",0.0,2,11.5,0,0.0,0.0
25.11.2018,23:30,14.4,744.0,762.9,89.0,"Calm, no wind",0.0,2,12.6,0,0.0,0.0
25.11.2018,20:30,16.8,743.9,762.6,82.0,"Calm, no wind",0.0,2,13.6,0,0.0,0.0
25.11.2018,17:30,23.4,742.9,761.2,60.0,"Calm, no wind",0.0,2,15.1,0,0.0,0.0
25.11.2018,14:30,26.8,742.8,760.9,35.0,Wind blowing from the west-northwest,2.0,4,10.0,0,0.0,0.0
25.11.2018,11:30,24.2,744.8,763.1,42.0,Wind blowing from the west,3.0,2,10.5,0,0.0,0.0
25.11.2018,08:30,14.2,745.0,763.9,82.0,"Calm, no wind",0.0,2,11.2,0,0.0,0.0
25.11.2018,05:30,11.8,743.6,762.6,88.0,"Calm, no wind",0.0,2,9.8,0,0.0,0.0
